userId,total_Deposit_usd,total_Borrow_usd,total_Repay_usd,total_liquification_usd,total_redeemunderlying_usd,num_Deposits,num_Borrows,num_Repays,avg_Borrow_rate,total_collateral_usd,num_unique_assets
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1093929.711885596,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x017252042524df387a7ed994d41d7bde44f4670a,4.235820781910183e+18,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x0172e05392aba65366c4dbbb70d958bbf43304e4,49840988704151.08,0.0,0.0,0.0,45617652959329.2,2,0,0,0.0,0.0,1
0x0173438096718b70015e2914e7773546851fdaff,260540491790299.88,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,3
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,2.4335057204144118e+20,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0173c24b53a892387b4a23ed706cbf9197f293fe,1.002734524454364e+16,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1.0016389465626237e+17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,4.5918372766544466e+21,1.7556518056961958e+21,1.7501684587962704e+21,0.0,2.4627783280052147e+21,13,5,5,4.647288613124974e+25,0.0,5
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,2.1883724150101146e+17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1.501375449138122e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,1.1302775100117664e+18,2.2605550200235328e+17,0.0,0.0,0.0,1,1,0,4.969993193213293e+25,0.0,1
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,5.799965456021995e+22,109935805379.43933,6820252475.5147,0.0,0.0,20,6,2,3.386276400477139e+25,2.358641801283656e+21,4
0x01765501cdd20d174c1a6fd195c2e986135b6975,1.2759067353368064e+16,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,12746.645024139907,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0176e840a1d7df604172fce139bb0a0e99834165,1.0344239631999721e+18,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,1
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,1.6632034535803862e+21,1201038760.8968115,0.0,0.0,0.0,2,2,0,2.982209156798228e+25,0.0,2
0x01771a278c3fab69735aaeb38872469489e7716d,5.156335592510055e+20,4.824398468109716e+20,4.8414136835346845e+20,0.0,5.0039444366023406e+20,5,5,4,3.509639126143428e+25,0.0,3
0x01776c66ab49f137fd061e18d1611a8aa769b19d,489393.48293231515,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1153450.3816611005,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0178217e241aa00787461cf044c69e8292c3863e,1305888386.4980218,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,3.318754196380863e+23,2.1420518219480244e+23,207160086895.68018,0.0,1.230501851000441e+23,47,35,12,6.615351055117768e+25,0.0,6
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,6.73760974743466e+23,1.7238088179979866e+23,8.748283955846035e+22,0.0,8.611188884175192e+22,116,95,28,4.25197101160074e+25,0.0,8
0x01793c678e14c7158405158cb209b83fb2c09b41,2.916636645711133e+18,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,10094806082.839684,0.0,0.0,0.0,10094806231.042372,1,0,0,0.0,0.0,1
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,1.1084627492165288e+23,2.157079454213588e+22,0.0,0.0,0.0,9,5,0,5.952495236148102e+25,0.0,2
0x0179f665e46e456954f00d5475b306e613a9fcdb,2.2993952926499628e+22,0.0,0.0,0.0,1.148450103916882e+22,2,0,0,0.0,0.0,2
0x017af4481e13023209f6c15f6cfdefff3c695534,3.5997774532000365e+22,20273620631.965412,0.0,0.0,0.0,7,12,0,3.309469476791208e+25,0.0,3
0x017b176e25cf8685d25f085a8331fec5352a58ec,1851651.2691304574,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x017b3763b8a034f8655d46345e3eb42555e39064,141505481219.55316,4.129755771828508e+22,2.0215075093688888e+22,0.0,142831340287.5778,5,4,1,7.030647889207616e+25,0.0,3
0x017b4cca058ecf79937066adf44ddfa249a620fd,9.840398919881171e+22,3.020096071142303e+22,170638264373.9194,0.0,5.17829027675004e+22,92,37,61,3.7610962352885415e+25,0.0,8
0x017b69d5d9325f15c278a658a619a49bdb4d6665,3.095624607522227e+21,3.094547589514339e+21,3.285020210945043e+21,0.0,3.2814064375102974e+21,16,13,8,3.8148130050722767e+25,0.0,2
0x017b93259518cc28f53284ec81f7084575ba8699,10020916.610535853,7021283.886725333,6978362.061502909,0.0,9962407.234121108,1,1,1,2.9767776942976e+25,0.0,1
0x017b9472e9dd28e7c11822603b9d2eeb41037165,1049522.867276225,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,1006616.3275141832,100661.63275141832,0.0,0.0,0.0,1,1,0,3.802991465838383e+25,0.0,1
0x017c4d3aff4d726da43846579fe49c3646abd6a6,3.4990100449360253e+21,995639763.2174612,999808564.003973,0.0,3.158473220646374e+21,2,2,4,2.965365527216423e+25,0.0,2
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,2.636495734597165e+22,2.3610101020074137e+22,1.1091938317423058e+22,0.0,2.1929652696440535e+22,30,39,25,3.99899965421461e+25,0.0,8
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,6.827945073128567e+21,1.1741913698730291e+21,1.3588548959528718e+21,0.0,5.056175806508513e+21,20,7,22,5.891975730325615e+25,5.347281400531142e+20,5
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,3.6600839921628856e+16,5017696825946630.0,0.0,0.0,0.0,1,1,0,5.597206946802322e+25,0.0,2
0x017d0c0429922121cf25b4abe519d64b953b9b72,1436928990924640.8,136508254137840.88,0.0,0.0,0.0,1,1,0,3.2159457276438225e+25,0.0,1
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1105627.7532161267,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4.810943076605095e+21,5.00055488541656e+20,5.000594456675412e+20,0.0,4.811019218775008e+21,1,1,1,9.565807761963728e+25,0.0,2
0x017d942c5f14069d512017568814bb4edb871729,1.4503434582386929e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1127613.2286919092,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x017e019d6344b47854635ee87f728831260c87b5,5.903886102487425e+19,4.006128032315763e+17,489779468.29933083,0.0,5.872633524952875e+19,13,12,7,3.6336244748421212e+25,0.0,3
0x017e2a9de4d669a21084a6d2014b38a5e2863643,2.6271778734828454e+20,1.4468473753328037e+20,0.0,0.0,0.0,6,3,0,6.418357401923315e+25,0.0,4
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,4521962130.544703,3519241886.311175,3502391757.480358,0.0,4500399409.907373,2,1,1,9.525549444160537e+25,0.0,1
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,8.971961967938816e+21,7.006138086137506e+19,7.0155365048434246e+19,0.0,8.042314141439005e+21,48,28,15,3.4335949554876647e+25,0.0,7
0x017fe812df7bea272511a47955099a9e8d20282e,1.0185870709514817e+22,10023682356.464989,6031749444.748083,0.0,1117862180.7633774,2,3,2,2.925857311960105e+25,0.0,3
0x017fe9a4c15da854133d4fd220948ac084f8ae14,9.490714871441685e+19,1.2361990926410498e+19,0.0,0.0,0.0,2,1,0,6.089313769270464e+25,0.0,1
0x018037f8fa6a91dda30b919de140e1bab5b969a9,3.359205894010808e+20,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,6.045222738630975e+16,5030314426949504.0,0.0,0.0,0.0,1,1,0,4.866057053594673e+25,0.0,2
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,9.945834549572541e+17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,2.2972931093476774e+22,3.054060152366014e+21,2.6407530888146017e+21,0.0,9.936449809680528e+21,115,27,79,3.740441981096205e+25,0.0,8
0x01816f1a627dd1231b4d47c93362aec467aba32b,4.168911036400152e+19,0.0,0.0,0.0,4.140619222073029e+19,1,0,0,0.0,0.0,1
0x0181fb8d39d57383731eb0482249e780de07abde,11786.397196000004,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,2.977242189840008e+16,4608734040000012.0,0.0,0.0,0.0,1,1,0,6.731613010114738e+25,0.0,1
0x0183b5764427bc889109b2d2039690e1d90987f9,1.992139127348821e+21,605610298.4664998,0.0,0.0,0.0,1,1,0,3.8143983154554e+25,0.0,2
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1.0162077541662926e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0184df2afb9845c27504419ac7d5efccae41b951,6.867428183877903e+21,4002651269.496778,1002347290.6573318,0.0,1004572198.4755299,5,4,1,4.427435578548681e+25,0.0,3
0x0185080e4a3cc98dcd527719ca0dac91075725ae,1.877089095465577e+21,0.0,0.0,0.0,1.9020548350305236e+21,3,0,0,0.0,0.0,3
0x0185326b75f0e915a7518b9f5dce248c09226935,1.1112116162333286e+18,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1857924.5666224367,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x018650dae189c5083dcbec8ae1edcf8b83e08380,4.211030157590284e+21,7.031113810003856e+20,7.009736736584305e+20,0.0,4.207883065782385e+21,8,2,2,5.75176222007648e+25,0.0,3
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,4.926630123698752e+23,2.895560564111927e+22,354646128364.0771,0.0,2.1347258405030752e+23,37,29,20,4.682889191451878e+25,0.0,6
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,8.711046470826485e+19,2.0360619839511944e+20,3002607.7206779197,0.0,339785035.00545925,4,5,1,5.6637063113720906e+25,0.0,2
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,4.9627049892643353e+20,142949880.3955804,0.0,0.0,0.0,8,3,0,3.8624304678233995e+25,0.0,4
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,10135680322.932232,0.0,0.0,0.0,10135680434.266726,1,0,0,0.0,0.0,1
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1.6940263384922723e+17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3355431.3405091166,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,1
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,9.38657742216882e+19,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,1.5854237614713928e+16,2250.9558575093106,0.0,0.0,0.0,1,1,0,3.946239785357511e+25,0.0,2
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,2.3174327946831568e+17,4.7359311411410616e+16,0.0,0.0,0.0,1,2,0,5.037977914589971e+25,6.3183267860585e+16,3
0x018a26884caafb6a420d3de9541cf924178783de,1.3126439401450348e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x018a5329c9b24f31bff452166c73369354ae71a6,250711181435763.7,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,3
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1.1048307191695121e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,2.7190271959200044e+16,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,1.7698762232104837e+22,1.1714288223400795e+22,5.997746658044512e+21,0.0,1.6435804246090162e+22,7,9,11,6.655194477019115e+25,0.0,5
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,5.348003834486023e+16,5021408717481428.0,0.0,0.0,0.0,1,1,0,3.970955887090003e+25,0.0,2
0x018bf5774c55789146bac375e052f826294ecb06,3.0164610714888045e+20,1.839419190187502e+20,1.8341656963180393e+20,0.0,3.0317409448206683e+20,2,1,1,4.511085627766575e+25,0.0,1
0x018d48fd560a59dab8b345917330a468f04cbc2b,1.888180000000108e+20,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,2.390543153040005e+21,696655102.9200014,696655102.9200014,0.0,2.390543153040005e+21,1,1,1,3.748151866682372e+25,0.0,2
0x018e2339fe910022db81f0df861ff792d406cf3d,1.5007785315061335e+22,1.2702820582698438e+21,271319905617.276,0.0,6.081638114637778e+21,26,18,14,4.493924503050646e+25,0.0,7
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,5.905213159540369e+22,4.816017081324318e+22,4.403359030305382e+22,0.0,4.63398750806697e+22,80,22,17,4.709025110424694e+25,0.0,5
0x018fe0518c0a46855801280950fe0cc98ac96a77,99431.87225064216,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01905431efb225a63b873d8fa6f98b067df4a924,2466734.4432302047,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x0191c087cbf29aa1103c1010c470743264a052b1,1.0016389465626236e+16,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019218cb876c7e22a903ca74c0b62ec90344920d,3.7080803339105547e+21,2.595907703614001e+21,1.1102068371262501e+21,0.0,1.1102068371262501e+21,13,11,2,3.7485827956033384e+25,0.0,3
0x019271b315e55cd40d409ef21ede9c3b61646736,1.8302515635961705e+20,1.3497755954325452e+20,7.23721511564686e+19,0.0,1.1949408882831742e+20,9,6,3,7.204224665961961e+25,0.0,5
0x019287e476e382e9b733e089cb205b4dd255902a,53431147.67234561,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019315575492be540e0d56306948b3180fe39788,1.1293072721828442e+17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0193960db1204a3c0882225576c92b95af25092e,1.4610302049095606e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,8.352191763645493e+20,7.277026613670004e+19,7.1437802121314206e+19,0.0,0.0,1,1,1,4.2528305482232305e+25,0.0,2
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,1.3315084456308441e+20,0.0,0.0,0.0,1.3315085079002813e+20,1,0,0,0.0,0.0,1
0x0194d076503771b976a062c4cde310b13d3e9960,6.21236549729816e+23,190738220228.22504,176083546677.76715,0.0,1.22120301312087e+22,31,3,3,6.490234494294745e+25,0.0,5
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,2.1948438320647248e+20,80029259.73094656,80007090.66906181,0.0,55093057.4066303,4,4,2,5.450877678060456e+25,0.0,2
0x01952760a2f72cfa13b3557b6e015b40126961c0,5.145778075981091e+21,4199344449.170068,4246936534.0866957,0.0,9.054875931574515e+21,22,5,2,3.7148151956074393e+25,0.0,5
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,6.354675673054144e+20,210060840.85249424,210290605.65238735,0.0,2.9634547171152475e+20,9,2,2,3.307012293293673e+25,0.0,6
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,1.9405034716730057e+19,5.341683191319451e+18,0.0,0.0,0.0,8,2,0,6.041973117721447e+25,0.0,3
0x019712e01e25a3dee2e11dc8a8de84afb0015401,2.550528183032068e+20,4.160276791604903e+18,302690401.6602552,0.0,2.4122830034746107e+20,49,17,7,6.012769035985323e+25,0.0,8
0x0197295055068f266f8654ef428a91239839c2d5,5.176966831325121e+21,2.509825145475049e+21,2.504906276390735e+21,0.0,5.166589555732203e+21,6,1,1,2.759243487748637e+26,0.0,2
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1.5848677270563487e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,3.783436536320034e+19,29713927.745391577,0.0,0.0,0.0,5,4,0,4.1671648164458915e+25,0.0,2
0x01977c44632eefb5b2868e18c902584ccad574d7,70553292125.3365,0.0,0.0,0.0,70406958193.2101,2,0,0,0.0,0.0,1
0x0197d7fafca118bc91f6854b9a2ceea94e676585,3.2913527606437626e+19,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0198662302a3d7395714600e885d2ddf87c2f839,5.3439165876238664e+16,5387012689136962.0,0.0,0.0,0.0,1,1,0,6.486864535752918e+25,0.0,1
0x019868709db6160b2db6276bdf163ac0d3b5324a,1.387023763939112e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1782230.0164579141,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1067102.488376937,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x0199a54ad38f4d55b3819517d3fea232ae33f673,5.4298044363347115e+23,3.4354320055025724e+23,8.736798912214108e+22,0.0,7.4462900882928615e+22,14,8,7,4.599779294667614e+25,1.5845112416890778e+23,3
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,5.200672335469466e+21,0.0,0.0,0.0,5.23904297715842e+21,19,0,0,0.0,0.0,4
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1086737.4267510588,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,7.945200563679378e+19,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,8.843473963636172e+22,2.2873690391487423e+21,1.5803375758028403e+21,0.0,7.03338444543015e+22,12,6,9,4.215231959601383e+25,0.0,6
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,2.0478340900000005e+21,0.0,0.0,0.0,1.964500334047792e+21,2,0,0,0.0,0.0,2
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1677342.854313935,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019c429038894a1656ae2e9399769662bb4899d0,1.5854237614713928e+16,2250.9558575093106,0.0,0.0,0.0,1,1,0,3.946238335799018e+25,0.0,2
0x019c829ea5392cedae3c91027c171420798ff9cf,3.696253654481274e+16,4258356744794094.0,0.0,0.0,0.0,1,1,0,6.729204338922169e+25,0.0,1
0x019d10463c5c800b84d6527e112e131109611527,1.6494077766472026e+22,5.711920000000009e+21,5.711920000000009e+21,0.0,1.649407697508551e+22,1,1,1,4.232033483862771e+25,0.0,2
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,5.398425551316613e+21,3039434882.735173,372009538.3042823,0.0,77469790772.83505,5,3,1,3.693949258718123e+25,0.0,3
0x019dd1181011ab3207b948cf9d00c0a011d33c74,1.9049719343259963e+20,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019e3d65ade821fded83b438cd1b8626208c48d3,3.8951957931959615e+19,1170944855.9441428,0.0,0.0,0.0,6,4,0,9.427023266827158e+25,0.0,5
0x019ea1afabcbd84d922043c4261052a583315d2c,4.00089194137178e+23,287442177332.01105,178720746914.29913,0.0,3.7478869685677337e+22,54,60,24,5.5763244053746965e+25,4.145428753719771e+22,6
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,3.828728952721541e+21,1885493657.477284,238558813.36892176,0.0,4.7893156545167e+20,2,2,1,3.902141407252176e+25,1.7997031406634016e+21,2
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,3061895851757261.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,1593376800711280.8,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,1499411689.500002,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,1.1925897750328686e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,4.200693407214718e+22,1.7321500937691928e+21,1.733289078143156e+21,0.0,3.655357318398461e+22,58,14,10,4.809309610097633e+25,0.0,7
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,9.96565919952257e+19,3.089354897290875e+19,0.0,0.0,0.0,1,1,0,1.0514925621642029e+26,0.0,1
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,1059612.5637582615,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a15c5109cb9935d9528c9348a2996559151c26,1091216.2421624186,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a1c554806b5754fc768fb6037631e3842dab5d,1.0136807662960144e+17,5068403831480072.0,0.0,0.0,0.0,1,1,0,6.586531754193831e+25,0.0,1
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,1.231099581412221e+16,5159277717855282.0,0.0,0.0,0.0,3,1,0,6.5941448927726765e+25,0.0,3
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,1.1057418120666043e+22,3.67926644905065e+21,3.3975049858167226e+21,0.0,7.50762662409004e+21,51,47,32,3.704246534727629e+25,0.0,5
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,499825747.44999653,0.0,0.0,0.0,502156458.8178663,1,0,0,0.0,0.0,1
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,6.082059799805067e+21,2.316295330166964e+21,2.355202879004128e+21,0.0,2.2429824340539442e+21,19,15,4,3.1612459925877933e+25,0.0,6
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,2.1565481667880045e+17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,1.4119010116196555e+22,1.0085007225854682e+22,1.00560045482966e+22,0.0,1.4061552179098476e+22,2,1,2,1.4098242720362232e+26,0.0,1
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,9.631413565226983e+19,7.913036714997314e+18,7.913881694737289e+18,0.0,0.0,2,1,1,3.90487612015456e+25,0.0,2
0x01a4f75344f665629c714f6623b784509159d4bc,6.012912754493555e+20,230029857.08018667,230030218.86200407,0.0,6.012913520301368e+20,5,2,1,3.0153698219098723e+25,0.0,3
0x01a580e1370e798c48abda6b2f605035f2127d5c,3.6475838955554356e+22,9.828993797740588e+21,3.785718352845796e+21,0.0,7.1364202800161e+21,90,51,70,3.763682387384615e+25,0.0,8
0x01a71e7b07cbe684439eb0570a93055af7c15b57,2.5857034228480012e+16,4753131292000002.0,0.0,0.0,0.0,1,1,0,6.511806945227984e+25,0.0,1
0x01a762e99a74132ff61cebd92262fc54463320e5,2.2351241765778775e+21,3712983391.9648905,2263433141.2267556,0.0,290661183969.0807,79,5,7,3.675242239374951e+25,0.0,6
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,1023694.6756563908,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,1.0150568939907717e+19,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01a97118d81e6ccd319a27dbfad2b601774399d2,6.902177961175753e+17,3.094079775699476e+17,0.0,0.0,0.0,1,1,0,3.4674860990109272e+25,0.0,1
0x01a9766c63c57694307eb20b75796a252d549819,1024964.4364235437,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x01aa226e0895cfc97fee2121222dd005160ea9c2,1.0323369154606004e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,5.022393731583793e+23,2.122210194356021e+22,210157416439.2132,0.0,4.4550417630398884e+23,60,27,9,5.7309879932523805e+25,0.0,5
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,103510847.2868064,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,1047470550.1763906,0.0,0.0,0.0,1049594969.0945151,1,0,0,0.0,0.0,1
0x01adf60f3a3455f78cd196763c1203c8fde2c039,1.5834577191039662e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,2.1377470886634815e+22,6.1593625744040205e+22,6.111754852680186e+22,0.0,2.362803401809436e+23,1,3,4,6.166563255902067e+25,0.0,7
0x01af4808da010aad7b2c977f51508a1402c8cbbc,8.930116987365048e+22,9.903222284916762e+22,9.560817958789087e+22,0.0,7.561503009350519e+22,57,20,15,3.840503405896217e+25,0.0,5
0x01af60b03e2b9cbf947568552462f9182b959db0,74289567266.12024,59101338690.04933,7732826995.846315,0.0,7732826995.846315,12,10,1,3.306409562008608e+25,0.0,1
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,2941419.799641635,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01b037084eba7e4519dbfc9ba026ae696746e033,1.2674123128111202e+20,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,1.0750877146353258e+18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01b06d543b68067f7d78427d651b1190c10e0456,1.445164775628663e+21,7.117843376640016e+20,7.117843376640016e+20,0.0,1.4446189378777891e+21,1,1,1,4.909578984020038e+25,0.0,2
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,8642155.726292692,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01b0ea8755979c2030d642b74c5dcbde220351df,1034756.7255605386,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,1105723.8603005675,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01b19a62cba8bbc553b0137257f72371c826c403,3.179275134523271e+20,1.975364880736777e+20,1.9737637007967283e+20,0.0,3.1578199082652415e+20,4,2,3,8.235106170732442e+25,0.0,2
0x01b27aeaa3b67577609538155d637b08f0779069,9867260862.876118,3.1235598874513265e+21,9.654427446264577e+20,0.0,9.654427445353449e+20,3,6,5,8.990615623986205e+25,0.0,5
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,2259609.878203447,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,1
0x01b344118ff55134f042bb19ca4a77cd3212dc19,13023.40248108152,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,5.2706925081088004e+23,9.963496645323995e+21,1.002930674788262e+22,0.0,2.6548453015077708e+23,32,19,16,6.438206195540118e+25,0.0,8
